_id,Operating Name,Category,Issued,Licence Address Line 1,city_std,latitude,longitude
12976,EL EDEN ECUATORIANO,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1987-01-30,396 COLLEGE ST,TORONTO,43.6568382387706,-79.4058203607235
12977,ARADA MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-01-19,856 BLOOR ST W,TORONTO,43.66228972079945,-79.42426260261136
12987,FORUM DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2000-05-19,2100 FINCH AVE W,TORONTO,43.7553124757211,-79.5269060464974
12989,PHARMA PLUS #0125,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1989-02-03,2340 DUNDAS ST W,TORONTO,43.6563210256757,-79.4524538746396
12992,GOLDEN BURMA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2003-02-04,1282 BLOOR ST W,TORONTO,43.65861316968042,-79.44149563756585
12994,RAINFOREST TEA HOUSE & HEALTH FOODS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-02-04,121 DUNDAS ST W,TORONTO,43.65556005654219,-79.38449873346883
12998,21 SEVEN MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-03-16,1000 BLOOR ST W,TORONTO,43.6609836569977,-79.4302367524498
13002,LA MEXICANA TORTILLERIA & ANTOJITOS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-09-09,1897 EGLINTON AVE W,TORONTO,43.69527773214271,-79.45214417538592
13006,FUZION CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-10-26,40 EGLINTON AVE W,TORONTO,43.7063857970529,-79.40010807357052
13009,MAC'S CONVENIENCE STORES INC,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-02-09,948 ST CLAIR AVE W,TORONTO,43.6795920177992,-79.4356895377744
13012,VINCE'S MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-02-11,3107 BLOOR ST W,TORONTO,43.6463805639437,-79.5158048748829
13021,STARBANK CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-05-11,1736 EGLINTON AVE W,TORONTO,43.69630886037805,-79.44750909628586
13024,THE BUSY GENIE PLAY & LEARNING CENTRE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-02-16,2885 BLOOR ST W,TORONTO,43.64856637525426,-79.50599149038602
13028,2057866 ONTARIO INC,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-02-17,20 GROSVENOR ST,TORONTO,43.6626087036069,-79.3857285998979
13029,SHIRLEY FINE FOOD PRODUCTS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-02-17,2476 ST CLAIR AVE W,TORONTO,43.66879316458252,-79.48437252707252
13043,SOMALI STAR HALAL MEAT AND GROCERIES,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-02-24,20 REXDALE BLVD,TORONTO,43.71396016157062,-79.55706067278537
13047,LOCONTE FINE MEATS WILSON,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-06-07,736 WILSON AVE,TORONTO,43.73135326722165,-79.46364986276035
13052,H&H VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-04-27,616 QUEEN ST W,TORONTO,43.6469595117077,-79.4052028273458
13058,SUNNY DAYS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-08-13,704 WILSON AVE,TORONTO,43.73156654391846,-79.46270588925574
13059,CONVENIENCE CANADA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-08-11,1829 DAVENPORT RD,TORONTO,43.67083721890327,-79.45254013306764
13061,THE CUPCAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-03-01,1034 ST CLAIR AVE W,TORONTO,43.67896056218768,-79.43849771180457
13067,WONDER OF NATURE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-05-19,2920 BLOOR ST W,TORONTO,43.64831166569724,-79.5071129515726
13071,EXCALIBUR COMICS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1987-07-06,3030 BLOOR ST W,TORONTO,43.64719945101943,-79.51211110332996
13073,SUN SUN FRUIT MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2005-06-30,1162 ST CLAIR AVE W,TORONTO,43.67799557804772,-79.44286451797753
13081,REGINA'S DAIRY & APPETIZERS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-02-03,844 SHEPPARD AVE W,TORONTO,43.7526883773162,-79.4519185815857
13090,THE PRIMAL GRIND,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-03-08,1243 DUNDAS ST W,TORONTO,43.649410632270914,-79.42368196249569
13100,SELECT MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2003-05-01,843 QUEEN ST W,TORONTO,43.64597624374543,-79.410046595152
13105,KFC,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-03-16,188 THE QUEENSWAY,TORONTO,43.629837456415,-79.4867357982463
13109,FOOD GALORE GROCERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-03-17,1612 DUNDAS ST W,TORONTO,43.649889919735,-79.4356026658537
13111,MAC'S CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-03-17,234 SHEPPARD AVE W,TORONTO,43.7589504363684,-79.4225596329409
13112,CONVENIENCE PLUS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2000-08-16,322 QUEEN ST W,TORONTO,43.64917488491108,-79.39440833159371
13116,T & P FIRST STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-03-20,765 DUNDAS ST W,TORONTO,43.6521274826642,-79.40685802662931
13122,RIGO'S VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1991-03-22,3319 LAKE SHORE BLVD W,TORONTO,43.59644352423357,-79.52486540520445
13130,DAILY CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-07-29,1556 EGLINTON AVE W,TORONTO,43.69745334193597,-79.44201700052861
13135,PRICE CHOPPERS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2001-07-25,1245 DUPONT ST,TORONTO,43.668225895224,-79.4414029862158
13139,LAWRENCE PARK CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-06-02,1577 LAWRENCE AVE W,TORONTO,43.7058060408427,-79.490231605341
13148,TOTUM LIFE SCIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-08-20,445 KING ST W,TORONTO,43.645328944172334,-79.39568300459993
13149,"LOWE'S COMPANIES CANADA, ULC",TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-04-04,1300 CASTLEFIELD AVE,TORONTO,43.6985695443839,-79.4609178585089
13152,POLONEZ DELI AND CAFE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-04-04,2436 LAKE SHORE BLVD W,TORONTO,43.6141327886901,-79.48911664368748
13153,CHEESE SO SEXY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-04-04,302 EGLINTON AVE W,TORONTO,43.70463580125494,-79.40832455303207
13158,OKKOFINEFOOD,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-04-05,495 EGLINTON AVE W,TORONTO,43.70362461062626,-79.41315506778518
13159,RICKY'S GENERAL STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-04-06,1276 BLOOR ST W,TORONTO,43.65866937716448,-79.4412462623746
13160,ESSENTIAL FOODS & VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-04-06,4974 DUNDAS ST W,TORONTO,43.6472961589739,-79.5300744917098
13168,AXIS PHARMACY - GLOBAL DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2005-10-13,2065 FINCH AVE W,TORONTO,43.75613844682205,-79.5233976737711
13170,JAS-MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-05-19,263 DUPONT ST,TORONTO,43.6748646586934,-79.4070875693025
13175,PINOY MINI MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1992-04-15,862 EGLINTON AVE W,TORONTO,43.70088254204061,-79.4260911363047
13177,KING PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-04-15,1178 KING ST W,TORONTO,43.639095245596096,-79.42670985315482
13178,PODHALE EUROPEAN DELI LTD,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-06-01,2775 LAKE SHORE BLVD W,TORONTO,43.60198065953059,-79.4997385784205
13185,COMMISSO BROS & RACCO ITALIAN BAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-05-27,33 EDDYSTONE AVE,TORONTO,43.74910458835836,-79.51587565701335
13187,EUROPEAN QUALITY MEATS & SAUSAGES,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2001-02-20,176 BALDWIN ST,TORONTO,43.6547656140219,-79.4007035640891
13210,MEDI-PLACE PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-03-29,622 COLLEGE ST,TORONTO,43.65500722656238,-79.41488929941217
13214,A-CHAU TRADING COMPANY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2003-11-15,455 DUNDAS ST W,TORONTO,43.653302666189504,-79.39637828695624
13219,RAWAN SHAWARMA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2012-07-05,2076 LAWRENCE AVE W,TORONTO,43.700038837192494,-79.51670391164257
13236,A&P LOONIE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-05-03,1543 DUPONT ST,TORONTO,43.6654760163235,-79.4523941865511
13237,DELIGHT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-03-26,805 QUEEN ST W,TORONTO,43.6462140894319,-79.4088964855757
13241,MRWAN SOUVLEKI HALAL,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-05-06,607 QUEEN ST W,TORONTO,43.64749718166877,-79.40249870080044
13243,ZELLERS INC # 250,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1992-07-10,1245 DUPONT ST,TORONTO,43.668225895224,-79.4414029862158
13247,NORTH AMERICAN FISH DEPOT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2002-05-07,1032 ST CLAIR AVE W,TORONTO,43.678987942703856,-79.43838047910066
13248,,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2002-02-28,1700 WILSON AVE,TORONTO,43.719969559034894,-79.51317327273094
13250,SHOPPER'S DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2003-05-09,968 ALBION RD,TORONTO,43.73583148097046,-79.56236536031592
13251,GRAND-BARGAIN JUNCTION GRADENS POSTAL OUTLET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2005-09-01,2938 DUNDAS ST W,TORONTO,43.6654401007711,-79.46746101350443
13256,INTERNATIONAL NEWS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-05-11,1 KING ST W,TORONTO,43.6491487484549,-79.3779183233073
13258,REMEDY'S RX HARBOURFRONT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-05-12,254 QUEENS QUAY W,TORONTO,43.639065413193464,-79.38525483907065
13259,CHAKULA-TAMU,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-05-12,1690 EGLINTON AVE W,TORONTO,43.696650290376915,-79.44589110445955
13260,QUANEX CANADA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-05-12,2868 DUNDAS ST W,TORONTO,43.66541243063794,-79.4650121667287
13271,JAC S MILK,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-05-17,2491 LAKE SHORE BLVD W,TORONTO,43.612758895315,-79.4897837083956
13272,ALBION CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-05-18,1010 ALBION RD,TORONTO,43.73635072734443,-79.56344527045874
13275,PLUNKETT GROCERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1978-05-19,187 MILLWICK DR,TORONTO,43.760221397519196,-79.57099909123207
13280,SUGARLAND PINOY FOOD STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-05-20,1670 EGLINTON AVE W,TORONTO,43.69680463633239,-79.44512386210772
13289,LUCKY FOOD MARKET & CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2002-05-23,130 LAPPIN AVE,TORONTO,43.6653710974312,-79.4434274119458
13295,DENNIS DOLLAR 1+,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2003-05-26,1075 ST CLAIR AVE W,TORONTO,43.67871929156253,-79.43955269989377
13296,CASA COIMBRA GROCERY LTD.,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1993-05-17,173 HOPE ST,TORONTO,43.6808534086034,-79.4516140096097
13297,COMFO VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-12-06,1529 DUPONT ST,TORONTO,43.66550081967312,-79.45227643197477
13317,MARIO CATERING,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-06-03,111 DISCO RD,TORONTO,43.699961743427856,-79.60057353785207
13318,INTERNATIONAL NEWS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-06-04,441 QUEEN ST W,TORONTO,43.6487421999307,-79.3963707967362
13330,FIVE STAR MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2000-09-08,2755 DUNDAS ST W,TORONTO,43.6651755352273,-79.461052998563
13331,CHUNG MEE TRADING CO LTD,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-06-05,405 DUNDAS ST W,TORONTO,43.6536111017723,-79.39488092690796
13352,ARLINGTON SUPER VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-05-17,776 ST CLAIR AVE W,TORONTO,43.68102488291288,-79.42898662910027
13359,LAHORE KITCHEN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-06-20,4984 DUNDAS ST W,TORONTO,43.64704191164373,-79.53030299247897
13365,NEVEEN CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-06-23,100 HARBORD ST,TORONTO,43.662808386988836,-79.40332618508164
13367,KENSINGTON POULTRY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2001-08-14,578 DUNDAS ST W,TORONTO,43.6524026153062,-79.40047404588731
13380,VIP VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-11-28,636 ST CLAIR AVE W,TORONTO,43.682072294978965,-79.42388582854693
13395,CONVENIENCE CANADA,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2012-05-30,616 QUEEN ST W,TORONTO,43.6469595117077,-79.4052028273458
13399,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1993-07-13,523 ST CLAIR AVE W,TORONTO,43.6829911270435,-79.41916825088572
13410,NORTHCLIFFE PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-11-18,1751 EGLINTON AVE W,TORONTO,43.696226411386554,-79.44783350946088
13413,LAMBTON MINI MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-10-04,102 LAMBTON AVE,TORONTO,43.6826715761526,-79.4908709616359
13414,BSIDE TROPICAL FOODS AND BEAUTY ESSENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-08-09,999 ALBION RD,TORONTO,43.73632262353476,-79.56338597335785
13423,DANNY SHAWARMA AND FALAFEL RESTAURANT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-07-25,1706 EGLINTON AVE W,TORONTO,43.69652760859383,-79.44649817353591
13426,KEELESON CONVENIENCE STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-09-23,1112 WILSON AVE,TORONTO,43.726431523247996,-79.48302183125602
13430,PAOLO'S NO FRILLS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-01-13,1435 KING ST W,TORONTO,43.63711379913558,-79.43634667235105
13447,,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2058-01-01,2280 DUNDAS ST W,TORONTO,43.65585049765754,-79.45234333743089
13454,LOBLAWS SUPERMARKETS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2000-01-01,396 ST CLAIR AVE W,TORONTO,43.683780092826694,-79.41521233657375
13457,LOBLAWS SUPERMARKETS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-05-02,650 DUPONT ST,TORONTO,43.6717922702415,-79.42063708541485
13463,JAIPUR EXPRESS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-11-30,256 QUEENS QUAY W,TORONTO,43.63904728222823,-79.38535909058098
13482,POOK BUTCHUKOY FILIPINO RETAIL AND VARIETY FOOD STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-08-12,1311 KING ST W,TORONTO,43.63803328993409,-79.43182887523258
13484,INTERNATIONAL SUPERMARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-10-26,140 ROGERS RD,TORONTO,43.68452194671785,-79.45017996076444
13487,BONNE VIE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-08-14,746 ST CLAIR AVE W,TORONTO,43.68128639918601,-79.42777188660315
13493,99 CENTS DEPOT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-08-19,1058 WILSON AVE,TORONTO,43.727871681797644,-79.4789912580147
13496,PHUOC THANH FOOD COMPANY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2001-02-05,2768 DUNDAS ST W,TORONTO,43.665262112482296,-79.4613980176973
13497,VITAL PLANET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2004-09-23,2789 LAKE SHORE BLVD W,TORONTO,43.60185147326494,-79.50033648996836
13503,LAURA SECORD,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-11-22,2243 BLOOR ST W,TORONTO,43.6509345330308,-79.477204852952
13504,T.3 CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-02-04,601 ST CLAIR AVE W,TORONTO,43.68234134455885,-79.42243570505899
13506,SPENCE'S THREE STAR RESTAURANT & BAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1999-10-07,1539 EGLINTON AVE W,TORONTO,43.69768873726617,-79.44096037343206
13512,I.D.A. HANIN DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-08-24,682 BLOOR ST W,TORONTO,43.66390792010099,-79.41686958943119
13521,LA ROSE TUCK SHOP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2004-04-07,123 LA ROSE AVE,TORONTO,43.68548948498083,-79.52140146713123
13529,HE'S MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2012-05-28,736 WILSON AVE,TORONTO,43.73135326722165,-79.46364986276035
13535,HALINA'S EUROPEAN DELICACIES AND CATERING,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-09-03,780 ANNETTE ST,TORONTO,43.6583867292879,-79.487552743185
13538,LAKESHORE MINI MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1992-03-12,2316 LAKE SHORE BLVD W,TORONTO,43.61744537752456,-79.48726280265534
13540,DOLLARD DISCOUNT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1989-08-23,1174 ST CLAIR AVE W,TORONTO,43.67788994264525,-79.44334290763564
13548,MINISTERE DE HEMP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-09-08,714 BLOOR ST W,TORONTO,43.66369260292806,-79.4178769718967
13549,JUGO JUICE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-09-08,1 DUNDAS ST W,TORONTO,43.6563287749711,-79.3809264046243
13551,NEW LAKESHORE CONVENIENCE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2002-05-21,2539 LAKE SHORE BLVD W,TORONTO,43.6096703067914,-79.4902746918505
13552,BRISA DO LIZ BAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-06-10,1174 BLOOR ST W,TORONTO,43.65947400807928,-79.43724005819568
13557,FINCH WESTON SMOKE & VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2002-01-01,2351 FINCH AVE W,TORONTO,43.75204030619902,-79.54260940644035
13563,SELECTMART CONVENIENCE & VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2012-06-13,843 QUEEN ST W,TORONTO,43.64597624374543,-79.410046595152
13567,PENDRITH MINI VARIETY & GROCERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1993-06-01,134 PENDRITH ST,TORONTO,43.6663774461322,-79.4248637928838
13572,PICOTTE & DAMORE CATERING,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1999-01-01,1583 DUPONT ST,TORONTO,43.66518751380462,-79.45378850446943
13581,TEA BLENDZ,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-09-23,2877 DUNDAS ST W,TORONTO,43.66541819740818,-79.465404926431
13583,LUU'S MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1988-09-26,1640 DUPONT ST,TORONTO,43.6648507210325,-79.4554784183076
13584,ANDY'S VARIETY 002295128 ONTARIO,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-08-29,830 WILSON AVE,TORONTO,43.73066843030387,-79.4666673901311
13585,SENOR FISH,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-09-26,86 FENMAR DR,TORONTO,43.75809812467747,-79.54540641763438
13588,TRINITY DRUG STORE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1998-01-01,750 DUNDAS ST W,TORONTO,43.6522953239422,-79.4060130671235
13590,PANACEA: AN ECO SHOPPING OASIS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-10-01,588 BLOOR ST W,TORONTO,43.66483288429493,-79.412601439979
13593,SANAGAN'S MEAT LOCKER,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-10-01,206 BALDWIN ST,TORONTO,43.654503609539,-79.4020155536515
13599,NOSSO TALHO PARTNERSHIP,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2004-10-04,1046 BLOOR ST W,TORONTO,43.6605655108707,-79.43215076863923
13603,KARPATY PASTRY & DELICATESSEN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2004-01-15,2408 BLOOR ST W,TORONTO,43.64963451278288,-79.48320809327198
13613,TIMEZONE BAR & RESTAURANT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-10-11,664 SHEPPARD AVE W,TORONTO,43.75479371045373,-79.44208751700839
13614,P&A VARIETY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-10-13,533 ROGERS RD,TORONTO,43.68231687544985,-79.4692287288809
13626,ALPHA MILK,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1994-01-26,669 BLOOR ST W,TORONTO,43.6640936743453,-79.4159840914726
13632,FAMILY MEAT & DELI WHOLESALE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-10-21,675 THE QUEENSWAY,TORONTO,43.62708118317133,-79.4992978512207
13638,HASTY MARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-10-24,31 ST JOSEPH ST,TORONTO,43.665701357064194,-79.38743998941592
13641,S. RATTIKAN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-12-29,700 LAWRENCE AVE W,TORONTO,43.71542081535815,-79.44743150581505
13649,INTERNATIONAL NEWS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-06-15,571 BLOOR ST W,TORONTO,43.66504980353594,-79.41154283847898
13652,EXPRESS TO GO,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-08-23,198 QUEEN ST W,TORONTO,43.6503956170064,-79.3886013528926
13661,BLACK CREEK PHOTO PLUS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-11-04,605 ROGERS RD,TORONTO,43.6818935475483,-79.4743026870214
13668,,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-01-15,1166 ALBION RD,TORONTO,43.73771058260219,-79.56814674779238
13681,SUPPERWORKS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-02-01,1136 THE QUEENSWAY,TORONTO,43.622539700367255,-79.5195590715152
13682,LAWASH BAKERY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-01-19,712 GARYRAY DR,TORONTO,43.7656237407908,-79.55577691337807
13683,7-ELEVEN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2003-11-15,1169 ST CLAIR AVE W,TORONTO,43.6779493245737,-79.4430772259365
13694,,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1985-03-20,1223 ST CLAIR AVE W,TORONTO,43.6775039601103,-79.44506983868
13699,HOTPOT RESTAURANT,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-11-21,1545 EGLINTON AVE W,TORONTO,43.69762148145754,-79.44126226688822
13700,K.S.Y.S. SUPERMARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2003-01-01,1230 KING ST W,TORONTO,43.6386902406081,-79.42859144513133
13707,KEELINGTON PHARMACY,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2006-11-27,2569 EGLINTON AVE W,TORONTO,43.69058690408012,-79.47317231462263
13711,SCORPIO GIFTS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-03-01,1649 ST CLAIR AVE W,TORONTO,43.674783488585,-79.45737343935075
13717,MAC'S CONVENIENCE STORES INC,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-12-02,78 ST CLAIR AVE W,TORONTO,43.6873152635361,-79.3979758612592
13720,PIC N SAVE,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-12-02,1441 KING ST W,TORONTO,43.636926047005,-79.4372743417001
13721,DUNDAS ST SUPERMARKET,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1996-08-16,878 DUNDAS ST W,TORONTO,43.6511777023119,-79.4116049466918
13724,CESAR'S QUALITY FOODS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-12-05,891 WILSON AVE,TORONTO,43.730574505076525,-79.46707421355737
13727,MASTERCELL,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2007-12-07,1174 THE QUEENSWAY,TORONTO,43.62207372126687,-79.52171433418712
13731,ALBION AUDIO & VIDEO,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2008-08-06,1162 ALBION RD,TORONTO,43.73768203503898,-79.56797326352746
13736,G'S MINI MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,1980-01-01,351 BLOOR ST W,TORONTO,43.6671691869245,-79.4015151850851
13744,SHOPPERS DRUG MART,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2009-01-07,958 BLOOR ST W,TORONTO,43.661329864300036,-79.4285642148044
13750,SYRUS,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2010-12-15,66 MIMICO AVE,TORONTO,43.613170364896995,-79.49238225193871
13752,QUEEN BARGAIN,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2004-01-19,1470 QUEEN ST W,TORONTO,43.64056140676627,-79.43677031842948
13757,SUSHI (4) - U,TAKE-OUT OR RETAIL FOOD ESTABLISHMENT,2011-10-01,2945 LAKE SHORE BLVD W,TORONTO,43.60069860985802,-79.50557708976801
